
transaction_id;transaction_date;transaction_time;transaction_qty;store_id;product_id;;;
148223;29/06/2023;17:46:51;1;5;14;;;
148224;29/06/2023;17:47:39;1;8;12;;;
148225;29/06/2023;17:47:59;2;3;11;;;
148226;29/06/2023;17:50:15;2;8;11;;;
148227;29/06/2023;17:50:50;1;3;13;;;
148228;29/06/2023;17:51:51;1;3;12;;;
148229;29/06/2023;17:52:39;1;8;12;;;
148230;29/06/2023;17:53:09;1;3;11;;;
148231;29/06/2023;17:53:16;1;5;12;;;
148232;29/06/2023;17:53:28;2;8;11;;;
148233;29/06/2023;17:55:21;1;5;11;;;
148234;29/06/2023;17:57:47;1;8;11;;;
148235;29/06/2023;17:57:51;1;5;12;;;
148236;29/06/2023;17:58:21;1;5;11;;;
148237;29/06/2023;17:58:36;2;8;11;;;
148238;29/06/2023;18:00:55;2;5;12;;;
148239;29/06/2023;18:02:44;1;3;13;;;
148240;29/06/2023;18:03:36;1;5;11;;;
148241;29/06/2023;18:04:25;2;3;12;;;
148242;29/06/2023;18:04:25;1;3;14;;;
148243;29/06/2023;18:06:35;1;8;11;;;
148244;29/06/2023;18:06:43;2;5;13;;;
148245;29/06/2023;18:06:55;1;3;11;;;
148246;29/06/2023;18:08:32;1;8;12;;;
148247;29/06/2023;18:08:50;1;3;12;;;
148248;29/06/2023;18:09:10;2;8;11;;;
148249;29/06/2023;18:09:15;2;8;11;;;
148250;29/06/2023;18:10:50;2;3;11;;;
148251;29/06/2023;18:10:52;2;3;13;;;
148252;29/06/2023;18:11:03;2;3;11;;;
148253;29/06/2023;18:11:08;2;3;12;;;
148254;29/06/2023;18:12:01;1;3;12;;;
148255;29/06/2023;18:12:01;1;3;14;;;
148256;29/06/2023;18:12:03;1;5;11;;;
148257;29/06/2023;18:12:03;1;5;14;;;
148258;29/06/2023;18:12:27;2;3;11;;;
148259;29/06/2023;18:13:13;1;8;12;;;
148260;29/06/2023;18:13:13;1;8;14;;;
148261;29/06/2023;18:14:26;2;3;12;;;
148262;29/06/2023;18:16:19;1;3;11;;;
148263;29/06/2023;18:16:57;1;5;12;;;
148264;29/06/2023;18:17:05;2;3;12;;;
148265;29/06/2023;18:18:03;1;5;11;;;
148266;29/06/2023;18:18:18;1;8;12;;;
148267;29/06/2023;18:18:36;1;3;11;;;
148268;29/06/2023;18:18:36;1;3;14;;;
148269;29/06/2023;18:20:30;2;3;12;;;
148270;29/06/2023;18:21:37;1;3;11;;;
148271;29/06/2023;18:21:45;1;3;11;;;
148272;29/06/2023;18:21:51;2;8;11;;;
148273;29/06/2023;18:22:25;2;3;12;;;
148274;29/06/2023;18:24:06;1;5;13;;;
148275;29/06/2023;18:27:02;1;3;12;;;
148276;29/06/2023;18:27:23;1;3;12;;;
148277;29/06/2023;18:29:51;2;5;12;;;
148278;29/06/2023;18:31:49;1;3;12;;;
148279;29/06/2023;18:33:44;2;3;12;;;
148280;29/06/2023;18:34:34;1;3;13;;;
148281;29/06/2023;18:34:34;1;3;14;;;
148282;29/06/2023;18:38:30;1;8;12;;;
148283;29/06/2023;18:39:47;2;3;11;;;
148284;29/06/2023;18:43:38;1;8;12;;;
148285;29/06/2023;18:44:29;2;3;11;;;
148286;29/06/2023;18:44:29;1;3;14;;;
148287;29/06/2023;18:45:42;2;8;11;;;
148288;29/06/2023;18:47:41;2;3;11;;;
148289;29/06/2023;18:48:12;2;3;11;;;
148290;29/06/2023;18:48:30;2;8;12;;;
148291;29/06/2023;18:50:45;1;3;11;;;
148292;29/06/2023;18:51:22;1;8;13;;;
148293;29/06/2023;18:56:18;1;8;12;;;
148294;29/06/2023;18:58:13;1;3;12;;;
148295;29/06/2023;18:59:11;2;8;11;;;
148296;29/06/2023;18:59:28;1;3;11;;;
148297;29/06/2023;19:00:12;2;3;11;;;
148298;29/06/2023;19:00:37;1;3;11;;;
148299;29/06/2023;19:00:37;1;3;14;;;
148300;29/06/2023;19:01:44;2;8;11;;;
148301;29/06/2023;19:02:51;1;3;11;;;
148302;29/06/2023;19:04:03;2;8;13;;;
148303;29/06/2023;19:04:04;1;8;12;;;
148304;29/06/2023;19:04:34;2;3;12;;;
148305;29/06/2023;19:06:30;2;8;12;;;
148306;29/06/2023;19:07:29;1;3;13;;;
148307;29/06/2023;19:07:47;1;3;12;;;
148308;29/06/2023;19:12:16;2;3;13;;;
148309;29/06/2023;19:14:36;1;3;12;;;
148310;29/06/2023;19:15:18;2;8;13;;;
148311;29/06/2023;19:19:51;2;3;11;;;
148312;29/06/2023;19:20:04;1;8;12;;;
148313;29/06/2023;19:20:04;1;8;14;;;
148314;29/06/2023;19:20:12;2;8;11;;;
148315;29/06/2023;19:20:55;2;8;11;;;
148316;29/06/2023;19:21:22;1;8;12;;;
148317;29/06/2023;19:22:00;1;3;12;;;
148318;29/06/2023;19:23:12;2;8;11;;;
148319;29/06/2023;19:24:52;1;8;13;;;
148320;29/06/2023;19:24:59;2;8;11;;;
148321;29/06/2023;19:26:02;1;3;12;;;
148322;29/06/2023;19:27:16;2;3;11;;;
148323;29/06/2023;19:27:16;1;3;14;;;
148324;29/06/2023;19:27:48;1;3;11;;;
148325;29/06/2023;19:27:53;2;3;12;;;
148326;29/06/2023;19:27:58;2;8;13;;;
148327;29/06/2023;19:29:39;2;3;11;;;
148328;29/06/2023;19:30:58;2;3;13;;;
148329;29/06/2023;19:31:19;1;8;11;;;
148330;29/06/2023;19:32:52;2;3;12;;;
148331;29/06/2023;19:41:43;2;3;12;;;
148332;29/06/2023;19:41:43;1;3;14;;;
148333;29/06/2023;19:41:48;1;8;11;;;
148334;29/06/2023;19:42:25;1;3;12;;;
148335;29/06/2023;19:43:09;1;3;11;;;
148336;29/06/2023;19:44:20;1;3;12;;;
148337;29/06/2023;19:44:20;1;3;14;;;
148338;29/06/2023;19:45:12;1;8;12;;;
148339;29/06/2023;19:46:21;2;3;13;;;
148340;29/06/2023;19:46:21;1;3;14;;;
148341;29/06/2023;19:46:43;2;3;12;;;
148342;29/06/2023;19:49:07;1;8;11;;;
148343;29/06/2023;19:49:43;1;3;11;;;
148344;29/06/2023;19:50:14;2;3;12;;;
148345;29/06/2023;19:50:14;1;3;14;;;
148346;29/06/2023;19:50:40;1;8;11;;;
148347;29/06/2023;19:51:20;1;8;11;;;
148348;29/06/2023;19:52:59;1;3;11;;;
148349;29/06/2023;19:53:03;1;8;12;;;
148350;29/06/2023;19:53:03;1;8;14;;;
148351;29/06/2023;19:53:41;2;3;11;;;
148352;29/06/2023;19:55:51;2;8;12;;;
148353;29/06/2023;19:57:00;1;8;11;;;
148354;29/06/2023;19:57:00;1;8;14;;;
148355;29/06/2023;19:57:52;2;3;12;;;
148356;29/06/2023;19:57:55;2;3;12;;;
148357;29/06/2023;19:59:28;1;8;11;;;
148362;30/06/2023;6:01:09;2;5;11;;;
148363;30/06/2023;6:01:09;2;5;16;;;
148364;30/06/2023;6:07:05;2;5;11;;;
148365;30/06/2023;6:08:57;2;5;13;;;
148366;30/06/2023;6:11:26;2;5;12;;;
148367;30/06/2023;6:15:51;1;5;12;;;
148368;30/06/2023;6:15:51;1;5;14;;;
148369;30/06/2023;6:16:41;1;5;11;;;
148370;30/06/2023;6:17:14;3;5;11;;;
148371;30/06/2023;6:17:14;2;5;16;;;
148372;30/06/2023;6:17:35;2;5;11;;;
148373;30/06/2023;6:23:13;2;5;12;;;
148374;30/06/2023;6:24:25;2;5;12;;;
148375;30/06/2023;6:27:46;1;5;11;;;
148376;30/06/2023;6:27:46;1;5;16;;;
148377;30/06/2023;6:34:42;1;8;12;;;
148378;30/06/2023;6:34:44;1;5;12;;;
148379;30/06/2023;6:35:48;1;8;11;;;
148380;30/06/2023;6:42:08;2;8;12;;;
148381;30/06/2023;6:42:08;1;8;14;;;
148382;30/06/2023;6:43:23;1;8;11;;;
148383;30/06/2023;6:43:23;1;8;16;;;
148384;30/06/2023;6:43:23;1;8;14;;;
148385;30/06/2023;6:45:51;2;8;12;;;
148386;30/06/2023;6:45:51;1;8;17;;;
148387;30/06/2023;6:47:32;1;5;11;;;
148388;30/06/2023;6:48:58;1;8;11;;;
148389;30/06/2023;6:48:58;1;8;14;;;
148390;30/06/2023;6:50:10;2;5;11;;;
148391;30/06/2023;6:50:10;2;5;16;;;
148392;30/06/2023;6:51:12;1;8;11;;;
148393;30/06/2023;6:51:32;1;8;11;;;
148394;30/06/2023;6:53:40;2;8;11;;;
148395;30/06/2023;6:53:40;1;8;14;;;
148396;30/06/2023;6:54:59;1;8;11;;;
148397;30/06/2023;6:55:58;2;8;13;;;
148398;30/06/2023;6:56:11;1;8;11;;;
148399;30/06/2023;6:56:21;1;8;12;;;
148400;30/06/2023;6:57:20;3;5;12;;;
148401;30/06/2023;6:58:57;2;8;12;;;
148402;30/06/2023;6:59:40;2;5;11;;;
148403;30/06/2023;6:59:40;1;5;14;;;
148404;30/06/2023;7:00:14;1;5;11;;;
148405;30/06/2023;7:02:42;1;5;12;;;
148406;30/06/2023;7:02:42;1;5;15;;;
148407;30/06/2023;7:03:03;3;5;12;;;
148408;30/06/2023;7:03:13;1;8;11;;;
148409;30/06/2023;7:03:42;2;8;12;;;
148410;30/06/2023;7:03:49;2;8;11;;;
148411;30/06/2023;7:04:51;2;3;11;;;
148412;30/06/2023;7:05:07;1;3;12;;;
148413;30/06/2023;7:05:53;2;5;12;;;
148414;30/06/2023;7:06:22;2;8;12;;;
148415;30/06/2023;7:06:46;2;8;12;;;
148416;30/06/2023;7:06:53;2;5;11;;;
148417;30/06/2023;7:07:33;1;3;11;;;
148418;30/06/2023;7:08:36;2;8;11;;;
148419;30/06/2023;7:08:36;1;8;18;;;
148420;30/06/2023;7:09:42;1;3;11;;;
148421;30/06/2023;7:09:42;1;3;11;;;
148422;30/06/2023;7:09:47;2;5;11;;;
148423;30/06/2023;7:11:00;2;3;11;;;
148424;30/06/2023;7:11:59;1;5;13;;;
148425;30/06/2023;7:12:13;1;3;11;;;
148426;30/06/2023;7:12:15;2;3;11;;;
148427;30/06/2023;7:12:17;2;8;11;;;
148428;30/06/2023;7:12:17;1;8;16;;;
148429;30/06/2023;7:13:43;2;5;11;;;
148430;30/06/2023;7:13:43;2;5;16;;;
148431;30/06/2023;7:13:45;1;5;11;;;
148432;30/06/2023;7:14:07;2;3;12;;;
148433;30/06/2023;7:15:01;1;3;13;;;
148434;30/06/2023;7:15:01;1;3;14;;;
148435;30/06/2023;7:15:07;1;3;14;;;
148436;30/06/2023;7:15:19;1;3;11;;;
148437;30/06/2023;7:15:48;1;8;14;;;
148438;30/06/2023;7:17:02;1;8;12;;;
148439;30/06/2023;7:17:02;1;8;14;;;
148440;30/06/2023;7:17:05;2;5;11;;;
148441;30/06/2023;7:18:58;2;8;11;;;
148442;30/06/2023;7:20:01;2;3;12;;;
148443;30/06/2023;7:21:31;2;5;13;;;
148444;30/06/2023;7:22:01;2;5;12;;;
148445;30/06/2023;7:22:01;1;5;14;;;
148446;30/06/2023;7:23:05;1;5;11;;;
148447;30/06/2023;7:23:05;1;5;16;;;
148448;30/06/2023;7:23:05;1;5;14;;;
148449;30/06/2023;7:23:22;2;3;12;;;
148450;30/06/2023;7:24:47;1;5;12;;;
148451;30/06/2023;7:25:25;2;3;11;;;
148452;30/06/2023;7:25:39;2;3;11;;;
148453;30/06/2023;7:26:50;2;5;11;;;
148454;30/06/2023;7:26:50;2;5;16;;;
148455;30/06/2023;7:26:59;1;8;14;;;
148456;30/06/2023;7:27:17;2;8;11;;;
148457;30/06/2023;7:27:17;1;8;16;;;
148458;30/06/2023;7:27:17;1;8;14;;;
148459;30/06/2023;7:28:49;2;5;11;;;
148460;30/06/2023;7:28:49;1;5;14;;;
148461;30/06/2023;7:29:02;1;3;11;;;
148462;30/06/2023;7:29:03;2;5;11;;;
148463;30/06/2023;7:30:45;2;5;13;;;
148464;30/06/2023;7:30:45;1;5;15;;;
148465;30/06/2023;7:31:42;1;8;11;;;
148466;30/06/2023;7:32:03;2;5;12;;;
148467;30/06/2023;7:33:46;1;3;12;;;
148468;30/06/2023;7:34:33;1;5;12;;;
148469;30/06/2023;7:35:43;2;3;11;;;
148470;30/06/2023;7:37:20;2;3;11;;;
148471;30/06/2023;7:37:57;2;8;11;;;
148472;30/06/2023;7:37:57;2;8;16;;;
148473;30/06/2023;7:38:07;1;5;11;;;
148474;30/06/2023;7:38:10;1;5;12;;;
148475;30/06/2023;7:39:31;2;3;12;;;
148476;30/06/2023;7:40:11;2;5;12;;;
148477;30/06/2023;7:40:18;2;5;13;;;
148478;30/06/2023;7:40:18;1;5;14;;;
148479;30/06/2023;7:40:57;2;3;11;;;
148480;30/06/2023;7:41:21;1;8;12;;;
148481;30/06/2023;7:41:25;1;3;13;;;
148482;30/06/2023;7:42:42;2;5;12;;;
148483;30/06/2023;7:43:01;2;8;12;;;
148484;30/06/2023;7:43:01;1;8;14;;;
148485;30/06/2023;7:43:27;2;3;11;;;
148486;30/06/2023;7:44:25;1;3;12;;;
148487;30/06/2023;7:44:28;2;5;11;;;
148488;30/06/2023;7:44:37;2;5;11;;;
148489;30/06/2023;7:44:37;2;5;16;;;
148490;30/06/2023;7:44:43;2;5;11;;;
148491;30/06/2023;7:44:43;1;5;14;;;
148492;30/06/2023;7:45:02;2;5;12;;;
148493;30/06/2023;7:46:06;1;3;11;;;
148494;30/06/2023;7:47:18;2;3;12;;;
148495;30/06/2023;7:47:18;1;3;14;;;
148496;30/06/2023;7:49:17;1;8;11;;;
148497;30/06/2023;7:49:34;1;5;11;;;
148498;30/06/2023;7:51:12;2;8;12;;;
148499;30/06/2023;7:52:13;1;5;11;;;
148500;30/06/2023;7:52:13;1;5;15;;;
148501;30/06/2023;7:53:46;3;5;11;;;
148502;30/06/2023;7:53:46;1;5;14;;;
148503;30/06/2023;7:54:00;1;5;11;;;
148504;30/06/2023;7:54:00;1;5;14;;;
148505;30/06/2023;7:56:23;3;5;11;;;
148506;30/06/2023;7:57:50;2;5;12;;;
148507;30/06/2023;7:58:30;2;3;11;;;
148508;30/06/2023;7:58:58;1;8;13;;;
148509;30/06/2023;7:58:58;1;8;14;;;
148510;30/06/2023;7:59:41;3;5;11;;;
148511;30/06/2023;7:59:43;1;5;11;;;
148512;30/06/2023;8:00:10;1;5;13;;;
148513;30/06/2023;8:00:10;1;5;14;;;
148514;30/06/2023;8:01:28;3;5;12;;;
148515;30/06/2023;8:02:36;1;5;13;;;
148516;30/06/2023;8:02:55;2;3;11;;;
148517;30/06/2023;8:02:57;1;5;11;;;
148518;30/06/2023;8:02:57;1;5;14;;;
148519;30/06/2023;8:03:19;1;3;13;;;
148520;30/06/2023;8:03:22;1;8;12;;;
148521;30/06/2023;8:03:41;2;3;13;;;
148522;30/06/2023;8:03:41;1;3;14;;;
148523;30/06/2023;8:03:44;1;3;14;;;
148524;30/06/2023;8:05:37;1;3;12;;;
148525;30/06/2023;8:06:09;2;8;11;;;
148526;30/06/2023;8:06:09;2;8;16;;;
148527;30/06/2023;8:07:43;3;5;12;;;
148528;30/06/2023;8:07:43;2;8;12;;;
148529;30/06/2023;8:08:50;2;8;11;;;
148530;30/06/2023;8:08:50;2;8;16;;;
148531;30/06/2023;8:09:10;2;5;13;;;
148532;30/06/2023;8:10:33;2;8;12;;;
148533;30/06/2023;8:10:33;1;8;14;;;
148534;30/06/2023;8:11:38;1;8;13;;;
148535;30/06/2023;8:12:13;2;8;11;;;
148536;30/06/2023;8:12:51;3;5;12;;;
148537;30/06/2023;8:12:54;2;3;12;;;
148538;30/06/2023;8:12:56;1;3;12;;;
148539;30/06/2023;8:12:56;1;3;14;;;
148540;30/06/2023;8:12:57;1;5;11;;;
148541;30/06/2023;8:12:57;1;5;14;;;
148542;30/06/2023;8:13:47;2;3;11;;;
148543;30/06/2023;8:13:47;1;3;16;;;
148544;30/06/2023;8:13:55;2;5;11;;;
148545;30/06/2023;8:13:55;1;5;14;;;
148546;30/06/2023;8:13:56;2;3;11;;;
148547;30/06/2023;8:14:08;1;5;13;;;
148548;30/06/2023;8:14:16;1;3;11;;;
148549;30/06/2023;8:14:41;2;5;11;;;
148550;30/06/2023;8:14:57;2;3;12;;;
148551;30/06/2023;8:15:41;1;3;11;;;
148552;30/06/2023;8:15:41;1;3;14;;;
148553;30/06/2023;8:15:41;1;3;11;;;
148554;30/06/2023;8:15:41;1;3;12;;;
148555;30/06/2023;8:15:41;1;3;12;;;
148556;30/06/2023;8:15:41;1;3;11;;;
148557;30/06/2023;8:15:47;1;3;12;;;
148558;30/06/2023;8:15:48;2;8;11;;;
148559;30/06/2023;8:15:48;2;8;16;;;
148560;30/06/2023;8:15:48;1;8;14;;;
148561;30/06/2023;8:16:41;2;3;12;;;
148562;30/06/2023;8:16:41;1;3;14;;;
148563;30/06/2023;8:16:41;3;5;12;;;
148564;30/06/2023;8:16:53;3;5;11;;;
148565;30/06/2023;8:17:19;2;8;11;;;
148566;30/06/2023;8:17:19;2;8;16;;;
148567;30/06/2023;8:17:41;1;8;11;;;
148568;30/06/2023;8:17:41;2;8;16;;;
148569;30/06/2023;8:17:51;1;3;11;;;
148570;30/06/2023;8:18:07;1;5;11;;;
148571;30/06/2023;8:18:07;1;5;16;;;
148572;30/06/2023;8:18:22;1;5;12;;;
148573;30/06/2023;8:18:26;2;8;13;;;
148574;30/06/2023;8:18:40;2;5;12;;;
148575;30/06/2023;8:19:01;1;5;13;;;
148576;30/06/2023;8:19:20;2;3;11;;;
148577;30/06/2023;8:19:25;1;8;12;;;
148578;30/06/2023;8:20:16;1;3;11;;;
148579;30/06/2023;8:20:50;1;3;12;;;
148580;30/06/2023;8:20:52;1;5;12;;;
148581;30/06/2023;8:20:56;1;8;11;;;
148582;30/06/2023;8:21:13;1;8;12;;;
148583;30/06/2023;8:21:42;1;3;14;;;
148584;30/06/2023;8:23:04;2;5;12;;;
148585;30/06/2023;8:23:17;2;8;12;;;
148586;30/06/2023;8:23:47;2;8;13;;;
148587;30/06/2023;8:23:47;1;8;18;;;
148588;30/06/2023;8:23:59;1;3;12;;;
148589;30/06/2023;8:23:59;1;3;19;;;
148590;30/06/2023;8:24:25;2;3;13;;;
148591;30/06/2023;8:24:38;2;3;11;;;
148592;30/06/2023;8:24:38;1;3;16;;;
148593;30/06/2023;8:24:48;2;3;11;;;
148594;30/06/2023;8:25:12;1;5;14;;;
148595;30/06/2023;8:25:25;1;3;12;;;
148596;30/06/2023;8:25:25;1;3;17;;;
148597;30/06/2023;8:25:52;1;8;12;;;
148598;30/06/2023;8:26:46;1;3;12;;;
148599;30/06/2023;8:27:43;1;3;12;;;
148600;30/06/2023;8:27:44;2;8;11;;;
148601;30/06/2023;8:27:52;1;8;11;;;
148602;30/06/2023;8:28:34;1;8;11;;;
148603;30/06/2023;8:29:19;2;3;13;;;
148604;30/06/2023;8:29:29;2;8;11;;;
148605;30/06/2023;8:29:29;1;8;14;;;
148606;30/06/2023;8:29:30;2;5;11;;;
148607;30/06/2023;8:31:24;2;8;12;;;
148608;30/06/2023;8:31:24;1;8;14;;;
148609;30/06/2023;8:32:08;1;8;11;;;
148610;30/06/2023;8:32:29;1;8;12;;;
148611;30/06/2023;8:32:34;2;5;13;;;
148612;30/06/2023;8:32:34;1;5;14;;;
148613;30/06/2023;8:32:35;2;5;11;;;
148614;30/06/2023;8:33:19;1;5;11;;;
148615;30/06/2023;8:33:50;1;5;12;;;
148616;30/06/2023;8:33:50;1;5;14;;;
148617;30/06/2023;8:34:46;1;3;12;;;
148618;30/06/2023;8:35:54;1;5;12;;;
148619;30/06/2023;8:35:56;1;5;11;;;
148620;30/06/2023;8:36:03;1;8;12;;;
148621;30/06/2023;8:36:47;1;3;11;;;
148622;30/06/2023;8:36:51;3;5;11;;;
148623;30/06/2023;8:36:55;2;8;11;;;
148624;30/06/2023;8:36:55;2;8;16;;;
148625;30/06/2023;8:36:55;1;8;14;;;
148626;30/06/2023;8:37:54;1;8;12;;;
148627;30/06/2023;8:38:12;1;3;12;;;
148628;30/06/2023;8:38:57;2;5;11;;;
148629;30/06/2023;8:38:57;2;5;16;;;
148630;30/06/2023;8:40:28;2;3;11;;;
148631;30/06/2023;8:40:28;2;3;14;;;
148632;30/06/2023;8:40:46;2;3;12;;;
148633;30/06/2023;8:41:39;2;8;12;;;
148634;30/06/2023;8:43:01;2;8;12;;;
148635;30/06/2023;8:43:01;1;8;14;;;
148636;30/06/2023;8:43:29;2;5;12;;;
148637;30/06/2023;8:43:47;1;8;11;;;
148638;30/06/2023;8:43:53;2;3;11;;;
148639;30/06/2023;8:43:53;1;3;16;;;
148640;30/06/2023;8:44:07;1;8;12;;;
148641;30/06/2023;8:44:30;1;8;12;;;
148642;30/06/2023;8:44:57;2;8;11;;;
148643;30/06/2023;8:45:01;2;3;11;;;
148644;30/06/2023;8:46:45;2;8;12;;;
148645;30/06/2023;8:46:45;1;8;14;;;
148646;30/06/2023;8:47:22;1;5;11;;;
148647;30/06/2023;8:47:24;2;3;11;;;
148648;30/06/2023;8:47:24;2;3;16;;;
148649;30/06/2023;8:47:24;1;3;14;;;
148650;30/06/2023;8:47:51;3;5;13;;;
148651;30/06/2023;8:48:06;2;8;11;;;
148652;30/06/2023;8:48:11;1;3;11;;;
148653;30/06/2023;8:48:31;2;8;12;;;
148654;30/06/2023;8:48:42;1;3;12;;;
148655;30/06/2023;8:48:58;3;5;12;;;
148656;30/06/2023;8:50:06;1;8;12;;;
148657;30/06/2023;8:50:28;1;3;11;;;
148658;30/06/2023;8:50:56;1;5;14;;;
148659;30/06/2023;8:51:25;1;8;12;;;
148660;30/06/2023;8:53:15;1;8;12;;;
148661;30/06/2023;8:54:26;1;5;11;;;
148662;30/06/2023;8:54:26;2;5;16;;;
148663;30/06/2023;8:54:26;1;5;14;;;
148664;30/06/2023;8:54:44;1;3;11;;;
148665;30/06/2023;8:54:44;1;3;16;;;
148666;30/06/2023;8:56:01;1;8;11;;;
148667;30/06/2023;8:56:07;2;8;11;;;
148668;30/06/2023;8:57:11;1;5;12;;;
148669;30/06/2023;8:58:08;1;8;14;;;
148670;30/06/2023;8:58:17;1;3;13;;;
148671;30/06/2023;8:58:56;1;5;12;;;
148672;30/06/2023;8:58:56;1;5;14;;;
148673;30/06/2023;8:58:56;2;5;11;;;
148674;30/06/2023;8:58:59;1;8;11;;;
148675;30/06/2023;8:59:40;2;3;11;;;
148676;30/06/2023;9:00:02;2;3;12;;;
148677;30/06/2023;9:00:04;1;3;11;;;
148678;30/06/2023;9:00:23;2;3;12;;;
148679;30/06/2023;9:00:40;2;3;12;;;
148680;30/06/2023;9:00:55;2;8;11;;;
148681;30/06/2023;9:00:55;1;8;16;;;
148682;30/06/2023;9:00:58;1;8;11;;;
148683;30/06/2023;9:01:58;1;3;14;;;
148684;30/06/2023;9:02:00;1;8;11;;;
148685;30/06/2023;9:02:02;2;3;11;;;
148686;30/06/2023;9:04:12;2;5;12;;;
148687;30/06/2023;9:04:47;2;5;12;;;
148688;30/06/2023;9:04:47;1;5;14;;;
148689;30/06/2023;9:05:12;1;8;11;;;
148690;30/06/2023;9:05:15;1;5;11;;;
148691;30/06/2023;9:06:18;2;8;11;;;
148692;30/06/2023;9:06:18;2;8;16;;;
148693;30/06/2023;9:06:18;1;8;14;;;
148694;30/06/2023;9:06:28;2;8;13;;;
148695;30/06/2023;9:07:52;1;5;11;;;
148696;30/06/2023;9:08:18;2;5;12;;;
148697;30/06/2023;9:08:57;2;8;13;;;
148698;30/06/2023;9:09:18;2;5;12;;;
148699;30/06/2023;9:09:35;1;8;12;;;
148700;30/06/2023;9:09:35;1;8;14;;;
148701;30/06/2023;9:09:42;1;8;12;;;
148702;30/06/2023;9:10:42;2;8;12;;;
148703;30/06/2023;9:11:01;3;5;11;;;
148704;30/06/2023;9:11:01;1;5;18;;;
148705;30/06/2023;9:12:12;1;3;12;;;
148706;30/06/2023;9:12:13;1;8;11;;;
148707;30/06/2023;9:12:13;1;8;14;;;
148708;30/06/2023;9:12:29;2;5;12;;;
148709;30/06/2023;9:13:06;1;5;11;;;
148710;30/06/2023;9:13:06;2;5;18;;;
148711;30/06/2023;9:13:16;1;3;12;;;
148712;30/06/2023;9:13:16;1;3;14;;;
148713;30/06/2023;9:14:17;1;8;11;;;
148714;30/06/2023;9:14:24;1;3;11;;;
148715;30/06/2023;9:15:00;2;5;12;;;
148716;30/06/2023;9:15:00;1;5;14;;;
148717;30/06/2023;9:15:44;1;8;12;;;
148718;30/06/2023;9:17:00;3;5;11;;;
148719;30/06/2023;9:17:11;1;5;11;;;
148720;30/06/2023;9:17:11;1;8;12;;;
148721;30/06/2023;9:17:11;1;8;14;;;
148722;30/06/2023;9:17:44;1;5;11;;;
148723;30/06/2023;9:17:54;1;5;11;;;
148724;30/06/2023;9:18:31;2;8;11;;;
148725;30/06/2023;9:18:31;2;8;16;;;
148726;30/06/2023;9:18:33;2;8;12;;;
148727;30/06/2023;9:19:10;2;8;11;;;
148728;30/06/2023;9:19:10;1;8;16;;;
148729;30/06/2023;9:19:23;2;3;11;;;
148730;30/06/2023;9:19:23;1;3;16;;;
148731;30/06/2023;9:19:26;1;3;12;;;
148732;30/06/2023;9:21:52;1;5;12;;;
148733;30/06/2023;9:22:12;2;3;12;;;
148734;30/06/2023;9:22:16;1;3;12;;;
148735;30/06/2023;9:22:16;1;3;14;;;
148736;30/06/2023;9:23:04;1;8;11;;;
148737;30/06/2023;9:23:15;1;3;11;;;
148738;30/06/2023;9:23:15;2;3;16;;;
148739;30/06/2023;9:23:22;1;5;12;;;
148740;30/06/2023;9:23:45;1;8;11;;;
148741;30/06/2023;9:23:51;2;8;12;;;
148742;30/06/2023;9:24:37;1;5;11;;;
148743;30/06/2023;9:24:37;1;5;16;;;
148744;30/06/2023;9:24:59;2;5;12;;;
148745;30/06/2023;9:25:42;1;5;11;;;
148746;30/06/2023;9:25:42;1;5;19;;;
148747;30/06/2023;9:26:28;1;5;11;;;
148748;30/06/2023;9:26:28;1;5;14;;;
148749;30/06/2023;9:26:37;1;3;12;;;
148750;30/06/2023;9:26:37;1;3;12;;;
148751;30/06/2023;9:26:52;1;5;11;;;
148752;30/06/2023;9:26:52;1;5;16;;;
148753;30/06/2023;9:26:54;1;3;11;;;
148754;30/06/2023;9:27:51;1;3;13;;;
148755;30/06/2023;9:29:10;2;3;12;;;
148756;30/06/2023;9:29:39;2;3;11;;;
148757;30/06/2023;9:30:28;3;5;12;;;
148758;30/06/2023;9:30:38;1;3;12;;;
148759;30/06/2023;9:31:12;1;3;11;;;
148760;30/06/2023;9:31:20;1;8;11;;;
148761;30/06/2023;9:32:15;2;3;12;;;
148762;30/06/2023;9:32:53;2;3;12;;;
148763;30/06/2023;9:33:37;2;5;12;;;
148764;30/06/2023;9:33:40;1;3;12;;;
148765;30/06/2023;9:34:30;1;8;12;;;
148766;30/06/2023;9:35:57;2;5;11;;;
148767;30/06/2023;9:36:03;2;8;12;;;
148768;30/06/2023;9:36:03;1;8;14;;;
148769;30/06/2023;9:36:08;2;5;12;;;
148770;30/06/2023;9:36:08;1;5;14;;;
148771;30/06/2023;9:36:36;2;3;11;;;
148772;30/06/2023;9:36:46;2;5;11;;;
148773;30/06/2023;9:36:46;2;5;16;;;
148774;30/06/2023;9:36:48;2;8;12;;;
148775;30/06/2023;9:36:50;2;5;12;;;
148776;30/06/2023;9:37:07;1;8;12;;;
148777;30/06/2023;9:38:09;2;5;11;;;
148778;30/06/2023;9:39:12;1;5;12;;;
148779;30/06/2023;9:39:12;1;5;14;;;
148780;30/06/2023;9:39:57;2;3;11;;;
148781;30/06/2023;9:40:18;2;3;11;;;
148782;30/06/2023;9:40:47;1;5;12;;;
148783;30/06/2023;9:41:22;1;8;11;;;
148784;30/06/2023;9:41:23;1;8;14;;;
